element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
Al,2,"=""7134.86""","=""2.59e+06""","=""2.77e-02""",C,"=""16.544168""","=""18.28189""","=""3s.5f""","=""3F*""","=""2""","=""3s.10g""","=""3G""","=""3""",,
Al,2,"=""7137.60""","=""2.27e+05""","=""1.73e-03""",E,"=""16.544833""","=""18.28189""","=""3s.5f""","=""3F*""","=""3""","=""3s.10g""","=""3G""","=""3""",,
Al,2,"=""7137.60""","=""2.64e+06""","=""2.59e-02""",C,"=""16.544833""","=""18.28189""","=""3s.5f""","=""3F*""","=""3""","=""3s.10g""","=""3G""","=""4""",,
Al,2,"=""7141.16""","=""3.45e+03""","=""2.05e-05""",E,"=""16.545700""","=""18.28189""","=""3s.5f""","=""3F*""","=""4""","=""3s.10g""","=""3G""","=""3""",,
Al,2,"=""7141.16""","=""1.75e+05""","=""1.34e-03""",E,"=""16.545700""","=""18.28189""","=""3s.5f""","=""3F*""","=""4""","=""3s.10g""","=""3G""","=""4""",,
Al,2,"=""7141.16""","=""2.81e+06""","=""2.63e-02""",C,"=""16.545700""","=""18.28189""","=""3s.5f""","=""3F*""","=""4""","=""3s.10g""","=""3G""","=""5""",,
Al,3,"=""7192.41""","=""3.40e+04""","=""5.27e-04""",B+,"=""23.741019""","=""25.464838""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",,
Al,3,"=""7198.64""","=""4.38e+04""","=""3.41e-04""",B+,"=""23.741019""","=""25.463347""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",,
Al,2,"=""7261.31""","=""2.68e+06""","=""2.72e-02""",C,"=""16.574428""","=""18.28189""","=""3s.5f""","=""1F*""","=""3""","=""3s.10g""","=""1G""","=""4""",,
Al,2,"=""7274.83""","=""1.50e+05""","=""1.98e-03""",C,"=""16.3926349""","=""18.096925""","=""3s.6s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""2""",,
Al,2,"=""7310.17""","=""2.56e+06""","=""2.64e-02""",C,"=""16.467940""","=""18.163991""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""4""",,
Al,2,"=""7310.91""","=""2.27e+06""","=""2.55e-02""",C,"=""16.467928""","=""18.163808""","=""3s.5d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""3""",,
Al,2,"=""7310.96""","=""2.85e+05""","=""2.28e-03""",E,"=""16.467940""","=""18.163808""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""3""",,
Al,2,"=""7311.49""","=""3.99e+05""","=""3.20e-03""",E,"=""16.467928""","=""18.163673""","=""3s.5d""","=""3D""","=""2""","=""3s.9f""","=""3F*""","=""2""",,
Al,2,"=""7311.54""","=""1.12e+04""","=""6.44e-05""",E,"=""16.467940""","=""18.163673""","=""3s.5d""","=""3D""","=""3""","=""3s.9f""","=""3F*""","=""2""",,
Al,2,"=""7311.57""","=""2.15e+06""","=""2.87e-02""",C,"=""16.467947""","=""18.163673""","=""3s.5d""","=""3D""","=""1""","=""3s.9f""","=""3F*""","=""2""",,
Al,1,"=""7329.491""","=""3.66e+05""","=""5.89e-03""",D,"=""4.0852554""","=""5.776835""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.8d""","=""2D""","=""3/2""",,
Al,1,"=""7337.666""","=""4.37e+05""","=""5.29e-03""",C,"=""4.0872183""","=""5.776914""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.8d""","=""2D""","=""5/2""",,
Al,1,"=""7338.006""","=""7.28e+04""","=""5.88e-04""",E,"=""4.0872183""","=""5.776835""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.8d""","=""2D""","=""3/2""",,
Al,2,"=""7342.58""","=""1.46e+05""","=""1.18e-03""",C,"=""16.3926349""","=""18.081198""","=""3s.6s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""1""",,
Al,1,"=""7363.596""","=""2.32e+06""","=""2.83e-02""",C+,"=""4.0214836""","=""5.7052289""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.7f""","=""2F*""","=""5/2""",,
Al,1,"=""7364.324""","=""1.66e+05""","=""1.35e-03""",D,"=""4.0216502""","=""5.7052289""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.7f""","=""2F*""","=""5/2""",,
Al,1,"=""7364.324""","=""2.49e+06""","=""2.70e-02""",C+,"=""4.0216502""","=""5.7052289""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.7f""","=""2F*""","=""7/2""",,
Al,2,"=""7374.29""","=""1.44e+05""","=""3.91e-04""",D,"=""16.3926349""","=""18.073939""","=""3s.6s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""0""",,
Al,2,"=""7378.62""","=""4.80e+05""","=""1.18e-02""",C+,"=""15.0475561""","=""16.727874""","=""3s.5s""","=""1S""","=""0""","=""3s.6p""","=""1P*""","=""1""",,
Al,2,"=""7386.27""","=""1.06e+06""","=""6.17e-03""",C+,"=""15.062034""","=""16.7406102""","=""3s.4d""","=""3D""","=""3""","=""3s.6p""","=""3P*""","=""2""",,
Al,2,"=""7386.50""","=""1.88e+05""","=""1.54e-03""",C+,"=""15.062086""","=""16.7406102""","=""3s.4d""","=""3D""","=""2""","=""3s.6p""","=""3P*""","=""2""",,
Al,2,"=""7386.6837""","=""1.25e+04""","=""1.71e-04""",D,"=""15.0621276""","=""16.7406102""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""2""",,
Al,2,"=""7390.01""","=""9.40e+05""","=""4.62e-03""",C+,"=""15.062086""","=""16.7398135""","=""3s.4d""","=""3D""","=""2""","=""3s.6p""","=""3P*""","=""1""",,
Al,2,"=""7390.1915""","=""3.14e+05""","=""2.57e-03""",C+,"=""15.0621276""","=""16.7398135""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""1""",,
Al,2,"=""7392.0577""","=""1.25e+06""","=""3.42e-03""",C+,"=""15.0621276""","=""16.7393899""","=""3s.4d""","=""3D""","=""1""","=""3s.6p""","=""3P*""","=""0""",,
Al,2,"=""7451.49""","=""1.16e+07""","=""1.61e-01""",A,"=""15.6057689""","=""17.269654""","=""3s.5p""","=""1P*""","=""1""","=""3s.6d""","=""1D""","=""2""",,
Al,2,"=""7473.47""","=""5.57e+07""","=""6.53e-01""",B+,"=""13.649399""","=""15.30839""","=""3s.3d""","=""1D""","=""2""","=""3s.4f""","=""1F*""","=""3""",,
Al,3,"=""7541.42""","=""3.63e+06""","=""6.18e-02""",A,"=""24.254002""","=""25.898046""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,
Al,3,"=""7552.82""","=""7.10e+05""","=""6.07e-03""",A,"=""24.256484""","=""25.898046""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,
Al,3,"=""7552.82""","=""4.26e+06""","=""5.46e-02""",A+,"=""24.256484""","=""25.898046""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,
Al,8,"=""7560""","=""2.41e+04""","=""2.06e-04""",D,"=""184.929""","=""186.569""","=""2s2.2p.3d""","=""3P*""","=""1""","=""2s.2p2.(4P).3s""","=""3P""","=""1?""",,
Al,1,"=""7608.256""","=""4.36e+05""","=""7.56e-03""",D,"=""4.0852554""","=""5.7148562""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.7d""","=""2D""","=""3/2""",,
Al,2,"=""7611.08""","=""3.09e+04""","=""2.68e-04""",D,"=""16.467928""","=""18.096925""","=""3s.5d""","=""3D""","=""2""","=""3p.4s""","=""3P*""","=""2""",,
Al,2,"=""7611.13""","=""1.72e+05""","=""1.07e-03""",C+,"=""16.467940""","=""18.096925""","=""3s.5d""","=""3D""","=""3""","=""3p.4s""","=""3P*""","=""2""",,
Al,2,"=""7611.17""","=""2.05e+03""","=""2.97e-05""",E,"=""16.467947""","=""18.096925""","=""3s.5d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""2""",,
Al,1,"=""7616.916""","=""5.20e+05""","=""6.79e-03""",C,"=""4.0872183""","=""5.7149663""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.7d""","=""2D""","=""5/2""",,
Al,1,"=""7617.431""","=""8.68e+04""","=""7.55e-04""",E,"=""4.0872183""","=""5.7148562""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.7d""","=""2D""","=""3/2""",,
Al,2,"=""7626.76""","=""4.59e+06""","=""1.20e-01""",B,"=""15.585203""","=""17.210850""","=""3s.5p""","=""3P*""","=""0""","=""3s.6d""","=""3D""","=""1""",,
Al,2,"=""7630.07""","=""6.20e+06""","=""9.02e-02""",B,"=""15.5859083""","=""17.210850""","=""3s.5p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""2""",,
Al,2,"=""7630.07""","=""3.45e+06""","=""3.01e-02""",C+,"=""15.5859083""","=""17.210850""","=""3s.5p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""1""",,
Al,3,"=""7637.32""","=""3.55e+06""","=""3.11e-02""",A+,"=""23.417834""","=""25.041232""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",,
Al,2,"=""7637.43""","=""8.25e+06""","=""1.01e-01""",B+,"=""15.5875046""","=""17.210881""","=""3s.5p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""3""",,
Al,3,"=""7637.32""","=""5.33e+07""","=""6.21e-01""",A+,"=""23.417834""","=""25.041232""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",,
Al,3,"=""7637.70""","=""4.97e+07""","=""6.52e-01""",A+,"=""23.417915""","=""25.041232""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",,
Al,2,"=""7637.57""","=""2.29e+05""","=""1.20e-03""",C,"=""15.5875046""","=""17.210850""","=""3s.5p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""1""",,
Al,2,"=""7637.57""","=""2.06e+06""","=""1.80e-02""",C+,"=""15.5875046""","=""17.210850""","=""3s.5p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""2""",,
Al,3,"=""7662.37""","=""3.80e+07""","=""3.34e-01""",A+,"=""22.122926""","=""23.741019""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",,
Al,3,"=""7684.09""","=""7.60e+07""","=""3.36e-01""",A+,"=""22.127500""","=""23.741019""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",,
Al,2,"=""7685.27""","=""1.50e+05""","=""7.95e-04""",C,"=""16.467928""","=""18.081198""","=""3s.5d""","=""3D""","=""2""","=""3p.4s""","=""3P*""","=""1""",,
Al,2,"=""7685.36""","=""4.99e+04""","=""4.42e-04""",D,"=""16.467947""","=""18.081198""","=""3s.5d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""1""",,
Al,2,"=""7704.64""","=""3.68e+06""","=""4.59e-02""",C+,"=""16.544168""","=""18.15338""","=""3s.5f""","=""3F*""","=""2""","=""3s.9g""","=""3G""","=""3""",,
Al,2,"=""7707.83""","=""3.22e+05""","=""2.87e-03""",E,"=""16.544833""","=""18.15338""","=""3s.5f""","=""3F*""","=""3""","=""3s.9g""","=""3G""","=""3""",,
Al,2,"=""7707.83""","=""3.75e+06""","=""4.30e-02""",C+,"=""16.544833""","=""18.15338""","=""3s.5f""","=""3F*""","=""3""","=""3s.9g""","=""3G""","=""4""",,
Al,2,"=""7711.99""","=""4.90e+03""","=""3.40e-05""",E,"=""16.545700""","=""18.15338""","=""3s.5f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""3""",,
Al,2,"=""7711.99""","=""2.50e+05""","=""2.23e-03""",E,"=""16.545700""","=""18.15338""","=""3s.5f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""4""",,
Al,2,"=""7711.99""","=""4.00e+06""","=""4.36e-02""",C+,"=""16.545700""","=""18.15338""","=""3s.5f""","=""3F*""","=""4""","=""3s.9g""","=""3G""","=""5""",,
Al,2,"=""7720.10""","=""1.97e+05""","=""5.86e-04""",C,"=""16.467947""","=""18.073939""","=""3s.5d""","=""3D""","=""1""","=""3p.4s""","=""3P*""","=""0""",,
Al,2,"=""7733.00""","=""1.43e+07""","=""4.28e-02""",C+,"=""15.6057689""","=""17.209081""","=""3s.5p""","=""1P*""","=""1""","=""3s.7s""","=""1S""","=""0""",,
Al,2,"=""7814.48""","=""1.55e+06""","=""4.25e-02""",C,"=""15.585203""","=""17.171798""","=""3s.5p""","=""3P*""","=""0""","=""3s.7s""","=""3S""","=""1""",,
Al,2,"=""7817.96""","=""4.64e+06""","=""4.25e-02""",C+,"=""15.5859083""","=""17.171798""","=""3s.5p""","=""3P*""","=""1""","=""3s.7s""","=""3S""","=""1""",,
Al,2,"=""7825.84""","=""7.70e+06""","=""4.24e-02""",C+,"=""15.5875046""","=""17.171798""","=""3s.5p""","=""3P*""","=""2""","=""3s.7s""","=""3S""","=""1""",,
Al,1,"=""7837.465""","=""3.71e+06""","=""5.12e-02""",B,"=""4.0214836""","=""5.6034263""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.6f""","=""2F*""","=""5/2""",,
Al,1,"=""7838.290""","=""2.65e+05""","=""2.44e-03""",C+,"=""4.0216502""","=""5.6034263""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.6f""","=""2F*""","=""5/2""",,
Al,1,"=""7838.290""","=""3.97e+06""","=""4.87e-02""",B+,"=""4.0216502""","=""5.6034263""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.6f""","=""2F*""","=""7/2""",,
Al,3,"=""7883.95""","=""5.53e+07""","=""3.44e-01""",A+,"=""20.554884""","=""22.127500""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5p""","=""2P*""","=""3/2""",,
Al,3,"=""7884.69""","=""6.14e+06""","=""5.73e-02""",A+,"=""20.555032""","=""22.127500""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""3/2""",,
Al,8,"=""7890""","=""2.82e+04""","=""7.89e-04""",D,"=""184.998""","=""186.569""","=""2s2.2p.3d""","=""3P*""","=""0""","=""2s.2p2.(4P).3s""","=""3P""","=""1?""",,
Al,12,"=""7915""","=""5.08e+06""","=""7.91e-02""",A+,"=""(1961.037)""","=""(1962.6038)""","=""1s.4s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""2""",,
Al,3,"=""7907.69""","=""6.12e+07""","=""2.87e-01""",A+,"=""20.555032""","=""22.122926""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""1/2""",,
Al,3,"=""7923.75""","=""8.82e+05""","=""8.30e-03""",A,"=""24.967343""","=""26.532058""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",,
Al,3,"=""7923.75""","=""1.32e+07""","=""1.66e-01""",A+,"=""24.967343""","=""26.532058""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",,
Al,3,"=""7923.98""","=""1.23e+07""","=""1.74e-01""",A+,"=""24.967387""","=""26.532058""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",,
Al,1,"=""8068.187""","=""4.42e+05""","=""8.63e-03""",C+,"=""4.0852554""","=""5.6219600""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.6d""","=""2D""","=""3/2""",,
Al,1,"=""8077.574""","=""5.28e+05""","=""7.75e-03""",C+,"=""4.0872183""","=""5.6221371""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.6d""","=""2D""","=""5/2""",,
Al,1,"=""8078.506""","=""8.81e+04""","=""8.62e-04""",C,"=""4.0872183""","=""5.6219600""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.6d""","=""2D""","=""3/2""",,
Al,2,"=""8089.09""","=""2.02e+06""","=""2.77e-02""",C,"=""16.6035135""","=""18.136247""","=""3s.5d""","=""1D""","=""2""","=""3s.9f""","=""1F*""","=""3""",,
Al,2,"=""8121.88""","=""2.91e+06""","=""3.70e-02""",C+,"=""16.467940""","=""17.994485""","=""3s.5d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""4""",,
Al,2,"=""8124.11""","=""3.24e+05""","=""3.21e-03""",C,"=""16.467940""","=""17.994066""","=""3s.5d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""3""",,
Al,2,"=""8124.05""","=""2.58e+06""","=""3.58e-02""",C+,"=""16.467928""","=""17.994066""","=""3s.5d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""3""",,
Al,2,"=""8125.65""","=""4.54e+05""","=""4.49e-03""",C,"=""16.467928""","=""17.993766""","=""3s.5d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""2""",,
Al,2,"=""8125.71""","=""1.28e+04""","=""9.05e-05""",E,"=""16.467940""","=""17.993766""","=""3s.5d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""2""",,
Al,2,"=""8125.75""","=""2.44e+06""","=""4.03e-02""",C+,"=""16.467947""","=""17.993766""","=""3s.5d""","=""3D""","=""1""","=""3s.8f""","=""3F*""","=""2""",,
Al,12,"=""8337""","=""4.36e+06""","=""4.51e-02""",A+,"=""(1961.037)""","=""(1962.5244)""","=""1s.4s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""1""",,
Al,2,"=""8356.61""","=""4.27e+07""","=""5.75e-01""",A,"=""15.062034""","=""16.545700""","=""3s.4d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""4""",,
Al,2,"=""8361.50""","=""4.75e+06""","=""4.98e-02""",B+,"=""15.062034""","=""16.544833""","=""3s.4d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""3""",,
Al,2,"=""8361.79""","=""3.79e+07""","=""5.56e-01""",A,"=""15.062086""","=""16.544833""","=""3s.4d""","=""3D""","=""2""","=""3s.5f""","=""3F*""","=""3""",,
Al,2,"=""8365.25""","=""1.87e+05""","=""1.40e-03""",C+,"=""15.062034""","=""16.544168""","=""3s.4d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""2""",,
Al,2,"=""8365.55""","=""6.64e+06""","=""6.97e-02""",B+,"=""15.062086""","=""16.544168""","=""3s.4d""","=""3D""","=""2""","=""3s.5f""","=""3F*""","=""2""",,
Al,2,"=""8365.78""","=""3.58e+07""","=""6.26e-01""",A,"=""15.0621276""","=""16.544168""","=""3s.4d""","=""3D""","=""1""","=""3s.5f""","=""3F*""","=""2""",,
Al,12,"=""8455""","=""4.17e+06""","=""1.48e-02""",A+,"=""(1961.037)""","=""(1962.5036)""","=""1s.4s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""0""",,
Al,3,"=""8498.86""","=""1.80e+06""","=""1.46e-02""",A,"=""25.041232""","=""26.500065""","=""2p6.6f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",,
Al,3,"=""8498.86""","=""1.89e+06""","=""1.36e-02""",A,"=""25.041232""","=""26.500065""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",,
Al,3,"=""8498.86""","=""8.99e+04""","=""9.73e-04""",A,"=""25.041232""","=""26.500065""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",,
Al,2,"=""8643.07""","=""3.00e+07""","=""1.01e+00""",A+,"=""11.821968""","=""13.256460""","=""3s.4s""","=""1S""","=""0""","=""3s.4p""","=""1P*""","=""1""",,
Al,2,"=""8673.49""","=""5.52e+06""","=""8.72e-02""",C+,"=""16.544168""","=""17.97363""","=""3s.5f""","=""3F*""","=""2""","=""3s.8g""","=""3G""","=""3""",,
Al,2,"=""8677.53""","=""4.83e+05""","=""5.45e-03""",C,"=""16.544833""","=""17.97363""","=""3s.5f""","=""3F*""","=""3""","=""3s.8g""","=""3G""","=""3""",,
Al,2,"=""8677.53""","=""5.62e+06""","=""8.16e-02""",C+,"=""16.544833""","=""17.97363""","=""3s.5f""","=""3F*""","=""3""","=""3s.8g""","=""3G""","=""4""",,
Al,2,"=""8682.79""","=""7.34e+03""","=""6.45e-05""",E,"=""16.545700""","=""17.97363""","=""3s.5f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""3""",,
Al,2,"=""8682.79""","=""3.75e+05""","=""4.24e-03""",C,"=""16.545700""","=""17.97363""","=""3s.5f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""4""",,
Al,2,"=""8682.79""","=""5.99e+06""","=""8.28e-02""",B,"=""16.545700""","=""17.97363""","=""3s.5f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""5""",,
Al,3,"=""8696.06""","=""5.66e+06""","=""4.28e-02""",A+,"=""23.541636""","=""24.967387""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""3/2""",,
Al,3,"=""8696.33""","=""2.69e+05""","=""3.05e-03""",A,"=""23.541636""","=""24.967343""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""5/2""",,
Al,3,"=""8696.57""","=""5.39e+06""","=""4.58e-02""",A+,"=""23.541676""","=""24.967343""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.6d""","=""2D""","=""5/2""",,
Al,1,"=""8775.280""","=""6.47e+06""","=""1.12e-01""",B+,"=""4.0214836""","=""5.4343639""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.5f""","=""2F*""","=""5/2""",,
Al,1,"=""8776.311""","=""6.95e+06""","=""1.07e-01""",B+,"=""4.0216502""","=""5.4343644""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""7/2""",,
Al,1,"=""8776.314""","=""4.62e+05""","=""5.33e-03""",C+,"=""4.0216502""","=""5.4343639""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""5/2""",,
Al,2,"=""8805.45""","=""1.65e+06""","=""3.19e-02""",C,"=""16.727874""","=""18.13591""","=""3s.6p""","=""1P*""","=""1""","=""3s.9d""","=""1D""","=""2""",,
Al,1,"=""8831.327""","=""6.72e+05""","=""7.86e-03""",C,"=""4.0852554""","=""5.4891689""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.7s""","=""2S""","=""1/2""",,
Al,1,"=""8843.693""","=""1.34e+06""","=""7.85e-03""",C,"=""4.0872183""","=""5.4891689""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.7s""","=""2S""","=""1/2""",,
Al,1,"=""8915.365""","=""2.28e+05""","=""5.44e-03""",C+,"=""4.0852554""","=""5.4759355""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.5d""","=""2D""","=""3/2""",,
Al,2,"=""8924.79""","=""6.16e+02""","=""1.03e-05""",E,"=""16.544168""","=""17.933378""","=""3s.5f""","=""3F*""","=""2""","=""3s.8d""","=""3D""","=""3""",,
Al,2,"=""8925.01""","=""3.07e+04""","=""3.67e-04""",E,"=""16.544168""","=""17.933345""","=""3s.5f""","=""3F*""","=""2""","=""3s.8d""","=""3D""","=""2""",,
Al,2,"=""8925.15""","=""2.75e+05""","=""1.97e-03""",D,"=""16.544168""","=""17.93332""","=""3s.5f""","=""3F*""","=""2""","=""3s.8d""","=""3D""","=""1""",,
Al,1,"=""8926.015""","=""2.73e+05""","=""4.89e-03""",C+,"=""4.0872183""","=""5.4762391""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.5d""","=""2D""","=""5/2""",,
Al,1,"=""8927.966""","=""4.54e+04""","=""5.43e-04""",C,"=""4.0872183""","=""5.4759355""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.5d""","=""2D""","=""3/2""",,
Al,2,"=""8929.07""","=""2.19e+04""","=""2.62e-04""",E,"=""16.544833""","=""17.933378""","=""3s.5f""","=""3F*""","=""3""","=""3s.8d""","=""3D""","=""3""",,
Al,2,"=""8929.29""","=""2.45e+05""","=""2.09e-03""",D,"=""16.544833""","=""17.933345""","=""3s.5f""","=""3F*""","=""3""","=""3s.8d""","=""3D""","=""2""",,
Al,2,"=""8934.65""","=""2.52e+05""","=""2.35e-03""",C,"=""16.545700""","=""17.933378""","=""3s.5f""","=""3F*""","=""4""","=""3s.8d""","=""3D""","=""3""",,
Al,2,"=""8947.57""","=""5.58e+05""","=""2.01e-02""",E,"=""16.7393899""","=""18.12506""","=""3s.6p""","=""3P*""","=""0""","=""3s.9d""","=""3D""","=""1""",,
Al,2,"=""8950.31""","=""4.18e+05""","=""5.02e-03""",E,"=""16.7398135""","=""18.12506""","=""3s.6p""","=""3P*""","=""1""","=""3s.9d""","=""3D""","=""1""",,
Al,2,"=""8950.31""","=""7.54e+05""","=""1.51e-02""",D,"=""16.7398135""","=""18.12506""","=""3s.6p""","=""3P*""","=""1""","=""3s.9d""","=""3D""","=""2""",,
Al,2,"=""8955.14""","=""1.00e+06""","=""1.69e-02""",C,"=""16.7406102""","=""18.12511""","=""3s.6p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""3""",,
Al,2,"=""8955.46""","=""2.79e+04""","=""2.01e-04""",E,"=""16.7406102""","=""18.12506""","=""3s.6p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""1""",,
Al,2,"=""8955.46""","=""2.50e+05""","=""3.01e-03""",E,"=""16.7406102""","=""18.12506""","=""3s.6p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""2""",,
Al,2,"=""9201.26""","=""3.42e+06""","=""6.08e-02""",C+,"=""16.6035135""","=""17.950984""","=""3s.5d""","=""1D""","=""2""","=""3s.8f""","=""1F*""","=""3""",,
Al,2,"=""9289.17""","=""6.46e+07""","=""1.17e+00""",A,"=""15.301941""","=""16.63666""","=""3s.4f""","=""3F*""","=""2""","=""3s.5g""","=""3G""","=""3""",,
Al,2,"=""9290.87""","=""5.66e+06""","=""7.33e-02""",B+,"=""15.302186""","=""16.63666""","=""3s.4f""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""3""",,
Al,2,"=""9290.87""","=""6.61e+07""","=""1.10e+00""",A,"=""15.302186""","=""16.63666""","=""3s.4f""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""4""",,
Al,2,"=""9293.39""","=""8.62e+04""","=""8.68e-04""",C+,"=""15.302546""","=""16.63666""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""3""",,
Al,2,"=""9293.39""","=""4.40e+06""","=""5.70e-02""",B+,"=""15.302546""","=""16.63666""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""4""",,
Al,2,"=""9293.39""","=""7.01e+07""","=""1.11e+00""",A,"=""15.302546""","=""16.63666""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""5""",,
Al,2,"=""9334.28""","=""7.15e+07""","=""1.20e+00""",A,"=""15.30839""","=""16.63666""","=""3s.4f""","=""1F*""","=""3""","=""3s.5g""","=""1G""","=""4""",,
Al,2,"=""9559.44""","=""1.91e+06""","=""3.36e-02""",C+,"=""16.467940""","=""17.764921""","=""3s.5d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""4""",,
Al,2,"=""9569.32""","=""1.69e+06""","=""3.25e-02""",C+,"=""16.467928""","=""17.763571""","=""3s.5d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""3""",,
